date,market_return,commodity_return,equal_weight_return
2015-07-08,-0.016422219574451447,0.0002888227754738182,-0.008066698399488814
2015-07-09,0.001750860013999045,0.006133450660854578,0.0039421553374268115
2015-07-10,0.012533679604530334,0.002388934837654233,0.007461307221092284
2015-07-13,0.01127225998789072,-0.0032824857626110315,0.003994887112639844
2015-07-14,0.004288860131055117,-0.0022692601196467876,0.0010098000057041645
2015-07-15,-0.00026234000688418746,-0.0077457670122385025,-0.004004053509561345
2015-07-16,0.007308320142328739,-0.004588691517710686,0.0013598143123090267
2015-07-17,0.0003394999948795885,-0.0086786188185215,-0.004169559411820956
2015-07-20,0.0005743399960920215,-0.02367936260998249,-0.011552511306945235
2015-07-21,-0.004953240044414997,-6.136406591394916e-05,-0.002507302055164473
2015-07-22,-0.002145820064470172,-0.0071124788373708725,-0.004629149450920522
2015-07-23,-0.005767520051449537,-0.006188243627548218,-0.0059778818394988775
2015-07-24,-0.010171299800276756,0.005257207900285721,-0.0024570459499955177
2015-07-27,-0.006092939991503954,-0.0074320645071566105,-0.006762502249330282
2015-07-28,0.012014259584248066,0.0035743925254791975,0.007794326054863632
2015-07-29,0.00681617995724082,0.003814062802121043,0.005315121379680932
2015-07-30,0.00015366000297944993,-0.007690304424613714,-0.003768322210817132
2015-07-31,-0.0017932200571522117,0.00016033812426030636,-0.0008164409664459527
2015-08-03,-0.003713380079716444,-0.01081647165119648,-0.007264925865456462
2015-08-04,-0.002042739884927869,0.0032712221145629883,0.0006142411148175597
2015-08-05,0.002742940094321966,-0.003683081828057766,-0.0004700708668678999
2015-08-06,-0.007884340360760689,0.0025146857369691133,-0.0026848273118957877
2015-08-07,-0.001966980053111911,0.0010690792696550488,-0.000448950391728431
2015-08-10,0.012764420360326767,0.014638792723417282,0.013701606541872025
2015-08-11,-0.009523759596049786,0.0011019655503332615,-0.004210897022858262
2015-08-12,0.001085679978132248,0.01044592447578907,0.005765802226960659
2015-08-13,-0.0009167600073851645,-0.008962351828813553,-0.004939555918099359
2015-08-14,0.00359574006870389,-0.0021814682986587286,0.0007071358850225806
2015-08-17,0.005404660012573004,0.0010778523283079267,0.003241256170440465
2015-08-18,-0.0027546200435608625,-0.0028065023943781853,-0.002780561218969524
2015-08-19,-0.008114520460367203,0.008120158687233925,2.8191134333610535e-06
2015-08-20,-0.02076921984553337,0.01418701559305191,-0.0032911021262407303
2015-08-21,-0.031049879267811775,0.00017370174464304,-0.015438088761584368
2015-08-24,-0.04012756049633026,-0.013050233945250511,-0.026588897220790386
2015-08-25,-0.01201171986758709,-0.008171149529516697,-0.010091434698551893
2015-08-26,0.03857994079589844,-0.013044464401900768,0.012767738196998835
2015-08-27,0.02447669953107834,0.011416406370699406,0.017946552950888872
2015-08-28,-8.877999789547175e-05,0.014463594183325768,0.007187407092715148
2015-08-31,-0.007869300432503223,0.008849606849253178,0.0004901532083749771
2015-09-01,-0.02961885929107666,-0.006524760276079178,-0.01807180978357792
2015-09-02,0.018929699435830116,-0.0010925052920356393,0.008918597071897238
2015-09-03,0.0008184200269170105,-0.002490903716534376,-0.0008362418448086828
2015-09-04,-0.015381800010800362,-0.0059956093318760395,-0.0106887046713382
2015-09-08,0.025013279169797897,0.002643938409164548,0.013828608789481223
2015-09-09,-0.013573779724538326,-0.014555076137185097,-0.014064427930861712
2015-09-10,0.005425979848951101,0.0052077872678637505,0.005316883558407426
2015-09-11,0.004827680066227913,-0.0030028140172362328,0.0009124330244958401
2015-09-14,-0.003721799934282899,-0.0027187601663172245,-0.0032202800503000617
2015-09-15,0.012821019627153873,-0.0013006881345063448,0.005760165746323764
2015-09-16,0.008623979985713959,0.017628241330385208,0.013126110658049583
2015-09-17,-0.0025955799501389265,0.007214232813566923,0.0023093264317139983
2015-09-18,-0.01650339923799038,0.00052183325169608,-0.00799078299314715
2015-09-21,0.005734640173614025,-0.0010197260417044163,0.0023574570659548044
2015-09-22,-0.012717559933662415,-0.008685541339218616,-0.010701550636440516
2015-09-23,-0.0017638800200074911,-0.0006050294614396989,-0.001184454740723595
2015-09-24,-0.003762159962207079,0.0184000376611948,0.007318938849493861
2015-09-25,0.0009108199737966061,-0.003158969571813941,-0.0011240747990086675
2015-09-28,-0.023994319140911102,-0.014980634674429893,-0.019487476907670498
2015-09-29,0.0009754200000315905,-0.0013814270496368408,-0.00020300352480262518
2015-09-30,0.017984440550208092,-0.007490783464163542,0.005246828543022275
2015-10-01,0.0019955600146204233,-0.002496402943506837,-0.0002504214644432068
2015-10-02,0.01456432044506073,0.021257007494568825,0.017910663969814777
2015-10-05,0.017872940748929977,0.00329066370613873,0.010581802227534354
2015-10-06,-0.0026912400498986244,0.014105523005127907,0.005707141477614641
2015-10-07,0.008069139905273914,-0.0004026743699796498,0.0038332327676471323
2015-10-08,0.008915039710700512,-0.002718466566875577,0.0030982865719124675
2015-10-09,0.0009007399785332382,0.012422235682606697,0.006661487830569968
2015-10-12,0.0012062600580975413,-0.001209041802212596,-1.3908720575273037e-06
2015-10-13,-0.005724919959902763,0.0017290591495111585,-0.0019979304051958025
2015-10-14,-0.0055872597731649876,0.014410862699151039,0.004411801462993026
2015-10-15,0.01498654019087553,-0.0037523864302784204,0.005617076880298555
2015-10-16,0.004400480072945356,-0.005398518405854702,-0.0004990191664546728
2015-10-19,0.000654720002785325,-0.007388272788375616,-0.0033667763927951455
2015-10-20,-0.0012441599974408746,0.005243279971182346,0.001999559986870736
2015-10-21,-0.005561499856412411,-0.010345622897148132,-0.007953561376780272
2015-10-22,0.017338059842586517,0.001070117694325745,0.009204088768456131
2015-10-23,0.010605599731206894,-0.0033938963897526264,0.0036058516707271338
2015-10-26,-0.0023726799990981817,-0.0025766724720597267,-0.0024746762355789542
2015-10-27,-0.0019420799799263477,0.00025859649758785963,-0.000841741741169244
2015-10-28,0.011387060396373272,0.0006828512996435165,0.006034955848008394
2015-10-29,-0.0007745199836790562,-0.010424258187413216,-0.005599389085546136
2015-10-30,-0.004437259864062071,-0.0008371253497898579,-0.0026371926069259644
2015-11-02,0.011363900266587734,-0.006512487307190895,0.0024257064796984196
2015-11-03,0.003337299916893244,-0.006749826483428478,-0.0017062632832676172
2015-11-04,-0.002909339964389801,-0.011791984550654888,-0.007350662257522345
2015-11-05,-0.0008284400100819767,-0.0047603449784219265,-0.0027943924942519516
2015-11-06,7.496000034734607e-05,-0.013775077648460865,-0.0068500588240567595
2015-11-09,-0.009380419738590717,-0.001765943830832839,-0.005573181784711778
2015-11-10,0.0022569599095731974,-0.0026571459602564573,-0.00020009302534162998
2015-11-11,-0.003801319980993867,-0.006055567413568497,-0.004928443697281182
2015-11-12,-0.014027140103280544,-0.0031729964539408684,-0.008600068278610706
2015-11-13,-0.011329879984259605,-0.00431937538087368,-0.007824627682566643
2015-11-16,0.014982899650931358,0.003165057161822915,0.009073978406377137
2015-11-17,-0.0004537799977697432,-0.013010491617023945,-0.006732135807396844
2015-11-18,0.015651080757379532,0.0005273022688925266,0.00808919151313603
2015-11-19,-0.0007777599967084825,0.00786725152283907,0.0035447457630652934
2015-11-20,0.003977399785071611,-0.004896128084510565,-0.0004593641497194767
2015-11-23,-0.001266460050828755,-0.004655903205275536,-0.0029611816280521452
2015-11-24,0.0013409799430519342,0.007928786799311638,0.004634883371181786
2015-11-25,-0.00016784000035841018,-0.0030169778037816286,-0.0015924089020700194
2015-11-27,0.0009101200266741216,-0.012519721873104572,-0.005804800923215225
2015-11-30,-0.00408252002671361,0.002899274928495288,-0.0005916225491091609
2015-12-01,0.009424219839274883,0.004239685367792845,0.006831952603533864
2015-12-02,-0.009902380406856537,-0.017432179301977158,-0.013667279854416847
2015-12-03,-0.013976040296256542,0.011580119840800762,-0.00119796022772789
2015-12-04,0.019688580185174942,0.01635703258216381,0.018022806383669376
2015-12-07,-0.006057919934391975,-0.01978743076324463,-0.012922675348818302
2015-12-08,-0.007106500212103128,-0.0005898745730519295,-0.003848187392577529
2015-12-09,-0.007175059989094734,-0.0021361401304602623,-0.004655600059777498
2015-12-10,0.003031899919733405,-0.002960785524919629,3.555719740688801e-05
2015-12-11,-0.019116219133138657,-0.000974411959759891,-0.010045315546449274
2015-12-14,0.005365239921957254,-0.011083546094596386,-0.0028591530863195658
2015-12-15,0.010223140008747578,-0.000446092541096732,0.004888523733825423
2015-12-16,0.01423128042370081,0.008225798606872559,0.011228539515286684
2015-12-17,-0.015068979933857918,-0.021607981994748116,-0.018338480964303017
2015-12-18,-0.018316399306058884,0.013468523509800434,-0.0024239378981292248
2015-12-21,0.008076700381934643,0.009427785873413086,0.008752243127673864
2015-12-22,0.009279919788241386,-0.003460780717432499,0.0029095695354044437
2015-12-23,0.01201597973704338,0.004255420062690973,0.008135699899867177
2015-12-24,-0.0019570800941437483,0.006114073097705841,0.0020784965017810464
2015-12-28,-0.0021202999632805586,-0.010409247130155563,-0.006264773546718061
2015-12-29,0.010808439925312996,0.003838472766801715,0.007323456346057355
2015-12-30,-0.007012220099568367,-0.009537669830024242,-0.008274944964796305
2015-12-31,-0.010055740363895893,0.0020372497383505106,-0.004009245312772691
2016-01-04,-0.01425930019468069,0.008359824307262897,-0.0029497379437088966
2016-01-05,0.0014950199984014034,-0.00033127469941973686,0.0005818726494908333
2016-01-06,-0.012916579842567444,0.00428909994661808,-0.004313739947974682
2016-01-07,-0.02391405962407589,0.010556276887655258,-0.006678891368210316
2016-01-08,-0.010864879935979843,-0.005777443293482065,-0.008321161614730954
2016-01-11,0.0014491999754682183,-0.014638698659837246,-0.006594749342184514
2016-01-12,0.007849520072340965,-0.005895902868360281,0.0009768086019903421
2016-01-13,-0.02438339963555336,0.005086689256131649,-0.009648355189710855
2016-01-14,0.015960879623889923,-0.013423698022961617,0.0012685908004641533
2016-01-15,-0.02180979959666729,0.0021800638642162085,-0.00981486786622554
2016-01-19,0.0014746399829164147,-0.002833856735378504,-0.0006796083762310445
2016-01-20,-0.013219280168414116,0.007846689783036709,-0.0026862951926887035
2016-01-21,0.00572422007098794,0.004744056612253189,0.0052341383416205645
2016-01-22,0.019307740032672882,0.00503926258534193,0.012173501309007406
2016-01-25,-0.014735580421984196,0.001766612520441413,-0.006484483950771391
2016-01-26,0.014408360235393047,0.015326171182096004,0.014867265708744526
2016-01-27,-0.011420119553804398,0.0051699429750442505,-0.0031250882893800735
2016-01-28,0.005638659931719303,-0.0033745381515473127,0.0011320608900859952
2016-01-29,0.02432188019156456,0.0036162547767162323,0.013969067484140396
2016-02-01,-0.00033223998616449535,-0.0005849851877428591,-0.00045861258695367724
2016-02-02,-0.017987260594964027,-0.006631374359130859,-0.012309317477047443
2016-02-03,0.006912100128829479,0.020625462755560875,0.013768781442195177
2016-02-04,0.002322559943422675,0.007385629694908857,0.004854094819165766
2016-02-05,-0.01803353987634182,0.010227260179817677,-0.0039031398482620716
2016-02-08,-0.01280525978654623,0.008883845061063766,-0.001960707362741232
2016-02-09,-7.919999916339293e-05,-0.008501609787344933,-0.004290404893254163
2016-02-10,-0.0016625600401312113,0.0034430120140314102,0.0008902259869500995
2016-02-11,-0.01359137985855341,0.03286673128604889,0.00963767571374774
2016-02-12,0.02055652067065239,0.00021271953301038593,0.010384620101831388
2016-02-16,0.016337819397449493,-0.026263071224093437,-0.004962625913321972
2016-02-17,0.016424279659986496,0.011379973962903023,0.01390212681144476
2016-02-18,-0.003806200111284852,0.017040325328707695,0.0066170626087114215
2016-02-19,-0.0006115600117482245,-0.007276034448295832,-0.003943797230022028
2016-02-22,0.014335899613797665,-0.009382265619933605,0.0024768169969320297
2016-02-23,-0.012297360226511955,0.0066565279848873615,-0.002820416120812297
2016-02-24,0.004321659915149212,0.004187860991805792,0.004254760453477502
2016-02-25,0.012303880415856838,0.0029214464593678713,0.007612663437612355
2016-02-26,-0.0024941801093518734,-0.007943056523799896,-0.005218618316575885
2016-02-29,-0.00785600021481514,0.013413489796221256,0.0027787447907030582
2016-03-01,0.02316031977534294,-0.0038495592307299376,0.009655380272306502
2016-03-02,0.0040787202306091785,0.00751464394852519,0.0057966820895671844
2016-03-03,0.003683400107547641,0.013928018510341644,0.008805709308944643
2016-03-04,0.0034008598886430264,0.006364511325955391,0.004882685607299209
2016-03-07,0.0012895800173282623,0.010639185085892677,0.00596438255161047
2016-03-08,-0.010007739998400211,-0.010148093104362488,-0.01007791655138135
2016-03-09,0.004475240129977465,-0.00013941572979092598,0.0021679122000932693
2016-03-10,0.0006992199923843145,0.012589417397975922,0.006644318695180118
2016-03-11,0.015530940145254135,-0.0112656494602561,0.0021326453424990177
2016-03-14,-0.000863139983266592,-0.013642467558383942,-0.007252803770825267
2016-03-15,-0.0010973799508064985,-0.0016498841578140855,-0.001373632054310292
2016-03-16,0.005610779859125614,0.024159595370292664,0.014885187614709139
2016-03-17,0.00672739977017045,0.003848148277029395,0.005287774023599923
2016-03-18,0.004361960105597973,-0.003824827494099736,0.00026856630574911833
2016-03-21,0.0014913600170984864,-0.004008183255791664,-0.0012584116193465889
2016-03-22,-0.0007573200273327529,0.0028458551969379187,0.0010442675848025829
2016-03-23,-0.006326159927994013,-0.026038017123937607,-0.01618208852596581
2016-03-24,-0.00022606000129599124,-0.0029068069998174906,-0.001566433500556741
2016-03-28,0.0006698400247842073,0.0018565012142062187,0.001263170619495213
2016-03-29,0.008564779534935951,0.012507685460150242,0.010536232497543097
2016-03-30,0.004433140158653259,-0.011744529008865356,-0.0036556944251060486
2016-03-31,-0.0022444799542427063,0.004041844513267279,0.0008986822795122862
2016-04-01,0.0066863601095974445,-0.010690135881304741,-0.002001887885853648
2016-04-04,-0.0032628399785608053,-0.008509689942002296,-0.005886264960281551
2016-04-05,-0.00951464008539915,0.010960566811263561,0.0007229633629322052
2016-04-06,0.010207519866526127,-0.0006249547004699707,0.004791282583028078
2016-04-07,-0.011591419577598572,0.011452016420662403,-6.970157846808434e-05
2016-04-08,0.0025882399640977383,0.005580980330705643,0.0040846101474016905
2016-04-11,-0.0021466200705617666,0.015147674828767776,0.006500527379103005
2016-04-12,0.00932873971760273,0.006844789255410433,0.008086764486506581
2016-04-13,0.010146220214664936,-0.008214243687689304,0.0009659882634878159
2016-04-14,0.00022724000154994428,-0.01203200314193964,-0.005902381570194848
2016-04-15,-0.0012084200279787183,0.003451709169894457,0.0011216445709578693
2016-04-18,0.006866939831525087,-0.0016163911204785109,0.0026252743555232882
2016-04-19,0.0031302799470722675,0.02051457390189171,0.011822426924481988
2016-04-20,0.0012107599759474397,0.00048271563719026744,0.0008467378065688536
2016-04-21,-0.005455580074340105,0.002538412343710661,-0.001458583865314722
2016-04-22,0.00020034000044688582,-0.009726793505251408,-0.004763226752402261
2016-04-25,-0.0017730400431901217,0.00042662755004130304,-0.0006732062465744093
2016-04-26,0.0013155000051483512,0.006474894937127829,0.00389519747113809
2016-04-27,0.0023021199740469456,0.005744848400354385,0.0040234841872006655
2016-04-28,-0.00949930027127266,0.01650255173444748,0.00350162573158741
2016-04-29,-0.005030199885368347,0.017385538667440414,0.006177669391036034
2016-05-02,0.007639899849891663,-0.007386260200291872,0.0001268198247998953
2016-05-03,-0.008549859747290611,-0.005147512070834637,-0.006848685909062624
2016-05-04,-0.005565539933741093,-0.00413396954536438,-0.004849754739552736
2016-05-05,-3.65999985660892e-05,-0.0009817775571718812,-0.0005091887778689852
2016-05-06,0.0039176600985229015,0.008412476629018784,0.0061650683637708426
2016-05-09,0.0003094600106123835,-0.02163807861506939,-0.010664309302228503
2016-05-10,0.01245708018541336,0.007574950344860554,0.010016015265136957
2016-05-11,-0.009580359794199467,0.012590678408741951,0.0015051593072712421
2016-05-12,0.0003611999854911119,-0.00694996165111661,-0.003294380832812749
2016-05-13,-0.009113780222833157,0.0026526283472776413,-0.0032305759377777576
2016-05-16,0.009915219619870186,0.004037174861878157,0.006976197240874171
2016-05-17,-0.009376799687743187,0.004833352752029896,-0.0022717234678566456
2016-05-18,0.0003087999939452857,-0.017638564109802246,-0.00866488205792848
2016-05-19,-0.0038149200845509768,-0.0028034120332449675,-0.003309166058897972
2016-05-20,0.005892559885978699,-0.0007390733808279037,0.0025767432525753975
2016-05-23,-0.0010971400188282132,-0.0037626067642122507,-0.002429873391520232
2016-05-24,0.012771019712090492,-0.01276418287307024,3.418419510126114e-06
2016-05-25,0.007007279898971319,0.0010091144358739257,0.0040081971674226224
2016-05-26,3.338000169605948e-05,-0.002892479533329606,-0.0014295497658167733
2016-05-27,0.003949619829654694,-0.0061165946535766125,-0.0010834874119609594
2016-05-31,-0.002417620038613677,0.001173918368294835,-0.000621850835159421
2016-06-01,0.001761179999448359,0.0008277861634269357,0.0012944830814376473
2016-06-02,0.003053179942071438,-0.0015203787479549646,0.0007664005970582366
2016-06-03,-0.00267145992256701,0.02326408214867115,0.01029631111305207
2016-06-06,0.005304359830915928,0.0035438656341284513,0.00442411273252219
2016-06-07,0.0014808999840170145,0.0009216308826580644,0.0012012654333375394
2016-06-08,0.0033555799163877964,0.01709030196070671,0.010222940938547254
2016-06-09,-0.0013001200277358294,0.004958208184689283,0.001829044078476727
2016-06-10,-0.008942680433392525,-0.0002687064989004284,-0.004605693466146477
2016-06-13,-0.007686839904636145,0.005319392774254084,-0.0011837235651910305
2016-06-14,-0.0021678400225937366,-7.181352702900767e-05,-0.0011198267748113722
2016-06-15,-0.0013873400166630745,0.004293322563171387,0.0014529912732541561
2016-06-16,0.003354080021381378,-0.013064408674836159,-0.00485516432672739
2016-06-17,-0.0036295598838478327,0.01633673906326294,0.006353589589707553
2016-06-20,0.006585979834198952,-0.0016693981597200036,0.002458290837239474
2016-06-21,0.002591140102595091,-0.01637404039502144,-0.006891450146213174
2016-06-22,-0.0018327799625694752,-0.0012968677328899503,-0.0015648238477297127
2016-06-23,0.012949559837579727,-0.00238079484552145,0.0052843824960291386
2016-06-24,-0.035929881036281586,0.033820703625679016,-0.0010545887053012848
2016-06-27,-0.016901899129152298,0.0030277110636234283,-0.006937094032764435
2016-06-28,0.01754342019557953,-0.004243587609380484,0.006649916293099523
2016-06-29,0.016884099692106247,0.008386490866541862,0.012635295279324055
2016-06-30,0.013574199751019478,0.005026527680456638,0.009300363715738058
2016-07-01,0.002056719968095422,0.01828555390238762,0.01017113693524152
2016-07-05,-0.007005840074270964,0.0017695327987894416,-0.002618153637740761
2016-07-06,0.005696140229701996,0.0061456733383238316,0.005920906784012914
